                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                 1.4027,                 1.0163,                 1.4129,                0.95888,                0.91389,                0.95776,                 0.6589,                 1.2112,                0.52379,                 1.3879,               0.002938,               0.002938,               0.002938
                    110,                 1.4123,                 1.0167,                 1.4275,                0.96035,                0.91399,                0.96013,                0.66021,                 1.2096,                0.51949,                 1.3878,               0.002872,               0.002872,               0.002872
                    111,                 1.4054,                 1.0063,                 1.4037,                0.95979,                0.91582,                0.95964,                0.66012,                  1.208,                0.51664,                 1.3861,               0.002806,               0.002806,               0.002806
                    112,                 1.4034,                 1.0306,                  1.412,                 0.9578,                0.92017,                0.96007,                0.66179,                 1.2056,                0.51684,                 1.3849,                0.00274,                0.00274,                0.00274
                    113,                 1.4073,                 1.0162,                 1.4125,                0.96238,                0.91147,                 0.9602,                 0.6638,                 1.2043,                0.51728,                  1.383,               0.002674,               0.002674,               0.002674
                    114,                 1.4134,                 1.0234,                 1.4211,                0.96455,                0.91292,                0.96036,                0.66509,                 1.2014,                 0.5148,                 1.3831,               0.002608,               0.002608,               0.002608
                    115,                 1.3969,                0.99265,                 1.4149,                0.96432,                0.91292,                0.95916,                0.66617,                 1.1991,                0.51311,                 1.3835,               0.002542,               0.002542,               0.002542
                    116,                 1.3831,                0.99258,                 1.4039,                0.95731,                0.91872,                0.95926,                0.66633,                 1.1989,                0.51281,                 1.3841,               0.002476,               0.002476,               0.002476
                    117,                 1.3902,                0.99269,                 1.4047,                0.95493,                0.92245,                0.95978,                0.66629,                 1.1983,                 0.5128,                 1.3831,                0.00241,                0.00241,                0.00241
                    118,                 1.3893,                0.99616,                 1.4017,                0.96173,                0.92163,                0.96033,                0.66647,                 1.1967,                0.51351,                 1.3827,               0.002344,               0.002344,               0.002344
                    119,                 1.3841,                  0.993,                 1.3933,                0.96489,                0.91736,                0.95947,                0.66708,                 1.1937,                0.51297,                 1.3804,               0.002278,               0.002278,               0.002278
                    120,                 1.3742,                0.99105,                 1.3855,                0.96064,                0.92111,                0.95957,                0.66687,                 1.1935,                0.51058,                 1.3808,               0.002212,               0.002212,               0.002212
                    121,                 1.3794,                0.99701,                 1.3985,                0.95817,                0.92017,                0.95963,                0.66852,                 1.1932,                0.51071,                 1.3817,               0.002146,               0.002146,               0.002146
                    122,                 1.3824,                0.99239,                 1.3941,                 0.9578,                0.92017,                0.95972,                0.66905,                 1.1924,                0.51043,                 1.3807,                0.00208,                0.00208,                0.00208
                    123,                 1.3622,                0.97869,                 1.3855,                0.96065,                0.92129,                0.96047,                0.66942,                 1.1916,                0.50855,                 1.3795,               0.002014,               0.002014,               0.002014
                    124,                 1.3626,                0.96449,                 1.3862,                 0.9607,                0.92243,                0.96071,                0.66893,                 1.1925,                  0.508,                 1.3805,               0.001948,               0.001948,               0.001948
                    125,                 1.3587,                0.97267,                 1.3657,                0.96074,                0.92355,                0.96117,                 0.6689,                 1.1914,                0.50832,                 1.3793,               0.001882,               0.001882,               0.001882
                    126,                 1.3766,                0.96413,                 1.3883,                0.96077,                0.92429,                0.96125,                0.66902,                  1.191,                0.50949,                 1.3783,               0.001816,               0.001816,               0.001816
                    127,                 1.3525,                0.95422,                  1.366,                0.95874,                0.92308,                0.96111,                0.66975,                 1.1901,                0.50856,                 1.3773,                0.00175,                0.00175,                0.00175
                    128,                 1.3608,                0.98386,                 1.3747,                 0.9579,                0.92468,                0.96067,                0.67212,                 1.1891,                 0.5097,                 1.3761,               0.001684,               0.001684,               0.001684
                    129,                   1.36,                0.97567,                 1.3836,                0.95963,                0.92453,                0.96109,                 0.6721,                 1.1901,                0.50893,                 1.3765,               0.001618,               0.001618,               0.001618
                    130,                  1.333,                0.95104,                  1.346,                0.96078,                0.92437,                0.96112,                 0.6719,                 1.1895,                0.50785,                  1.376,               0.001552,               0.001552,               0.001552
                    131,                  1.337,                0.95162,                  1.351,                0.96019,                0.92308,                 0.9611,                0.67239,                 1.1898,                0.50675,                 1.3758,               0.001486,               0.001486,               0.001486
                    132,                 1.3444,                0.95545,                  1.361,                0.95931,                0.92379,                0.96126,                0.67213,                 1.1898,                0.50487,                 1.3761,                0.00142,                0.00142,                0.00142
                    133,                 1.3394,                0.95684,                 1.3451,                0.96212,                0.92163,                0.96143,                 0.6734,                 1.1893,                0.50491,                 1.3752,               0.001354,               0.001354,               0.001354
                    134,                 1.3287,                 0.9298,                 1.3462,                 0.9616,                0.92163,                0.96082,                0.67439,                  1.189,                0.50478,                 1.3747,               0.001288,               0.001288,               0.001288
                    135,                 1.3305,                0.93236,                 1.3607,                0.96213,                0.92186,                0.96211,                0.67416,                 1.1892,                0.50342,                  1.375,               0.001222,               0.001222,               0.001222
                    136,                 1.3332,                 0.9346,                 1.3538,                0.96295,                0.92163,                0.96217,                0.67386,                   1.19,                0.50198,                 1.3756,               0.001156,               0.001156,               0.001156
                    137,                 1.3243,                0.91498,                 1.3486,                 0.9636,                0.92201,                0.96166,                0.67353,                 1.1891,                0.50128,                 1.3744,                0.00109,                0.00109,                0.00109
                    138,                 1.3045,                0.91301,                 1.3376,                0.96365,                0.92333,                0.96214,                0.67346,                 1.1894,                0.50062,                 1.3748,               0.001024,               0.001024,               0.001024
                    139,                 1.3094,                0.92312,                 1.3309,                0.96324,                0.92598,                 0.9625,                0.67349,                 1.1886,                0.50039,                 1.3741,               0.000958,               0.000958,               0.000958
                    140,                 1.3065,                0.91867,                 1.3312,                0.96085,                0.92618,                0.96181,                0.67252,                 1.1878,                0.50019,                 1.3741,               0.000892,               0.000892,               0.000892
                    141,                 1.1778,                0.76642,                  1.297,                0.96255,                0.92598,                0.96232,                0.67339,                 1.1871,                0.49943,                 1.3736,               0.000826,               0.000826,               0.000826
                    142,                 1.1577,                0.76381,                 1.2871,                0.96281,                0.92598,                0.96202,                 0.6738,                 1.1871,                0.49856,                 1.3736,                0.00076,                0.00076,                0.00076
                    143,                 1.1678,                0.75376,                  1.299,                0.96226,                 0.9251,                0.96208,                0.67399,                 1.1869,                0.49829,                 1.3735,               0.000694,               0.000694,               0.000694
                    144,                 1.1663,                0.75301,                  1.287,                0.96134,                0.92598,                0.96225,                0.67487,                 1.1867,                0.49705,                 1.3737,               0.000628,               0.000628,               0.000628
                    145,                 1.1502,                0.75056,                 1.2737,                0.96068,                0.92743,                0.96251,                0.67461,                 1.1865,                0.49584,                 1.3736,               0.000562,               0.000562,               0.000562
                    146,                 1.1477,                0.74271,                 1.2895,                0.96085,                0.92888,                0.96253,                0.67552,                 1.1846,                0.49588,                 1.3726,               0.000496,               0.000496,               0.000496
                    147,                 1.1433,                0.75223,                 1.2681,                0.96288,                0.92743,                0.96257,                0.67574,                 1.1843,                0.49588,                 1.3728,                0.00043,                0.00043,                0.00043
                    148,                 1.1542,                0.74562,                  1.284,                 0.9625,                0.92598,                0.96275,                0.67721,                 1.1845,                0.49565,                 1.3727,               0.000364,               0.000364,               0.000364
                    149,                 1.1381,                0.75709,                 1.2929,                0.96316,                0.92598,                0.96288,                0.67695,                  1.185,                0.49511,                 1.3736,               0.000298,               0.000298,               0.000298
                    150,                 1.1321,                0.72685,                 1.2804,                0.96192,                0.92598,                0.96289,                0.67631,                 1.1851,                0.49479,                 1.3739,               0.000232,               0.000232,               0.000232
